budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,Action,Adventure,Animation,Aniplex,BROSTA TV,Carousel Productions,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,GoHands,History,Horror,Mardock Scramble Production Committee,Music,Mystery,Odyssey Media,Pulser Productions,Rogue State,Romance,Science Fiction,Sentai Filmworks,TV Movie,Telescene Film Group Productions,The Cartel,Thriller,Vision View Entertainment,War,Western,genres_1,cast_names,directing_names
0.0,130515,en,0.092233,2013-05-10,0.0,81.0,The Girls in the Band,0.0,1.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, HistoryDocumentary, History",Sin Datos,Sin Datos
0.0,167935,es,0.300224,2013-05-10,0.0,102.0,So Much Water,7.8,4.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,180810,en,1.39366,2013-05-10,0.0,87.0,And Now a Word from Our Sponsor,4.6,14.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
105000000.0,64682,en,17.598936,2013-05-10,351040419.0,143.0,The Great Gatsby,7.3,3885.0,2013,3.34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, RomanceDrama, Romance",Sin Datos,Sin Datos
15.0,72359,en,8.043632,2013-05-09,0.0,95.0,Peeples,5.6,26.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
15000000.0,152792,en,5.988507,2013-05-09,0.0,114.0,Devil's Knot,5.7,205.0,2013,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Crime, Drama, ThrillerCrime, Drama, ThrillerCrime, Drama, Thriller",Sin Datos,Sin Datos
0.0,184608,ja,1.230396,2013-05-09,0.0,90.0,Saint Young Men,7.5,11.0,2013,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, ComedyAnimation, Comedy",Sin Datos,Sin Datos
0.0,134812,sv,1.419673,2013-05-09,0.0,95.0,Wither,5.5,19.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, HorrorThriller, Horror",Sin Datos,Sin Datos
0.0,273651,en,0.460032,2013-05-08,0.0,85.0,America's Most Haunted,4.0,9.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, ComedyHorror, Comedy",Sin Datos,Sin Datos
0.0,180813,en,0.004801,2013-05-08,0.0,74.0,One Track Heart: The Story of Krishna Das,0.0,0.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, MusicDocumentary, Music",Sin Datos,Sin Datos
20000000.0,136418,en,8.801032,2013-05-07,8352885.0,100.0,Hummingbird,5.9,587.0,2013,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, ThrillerAction, Thriller",Sin Datos,Sin Datos
160000000.0,82992,en,1.657637,2013-05-06,788679850.0,130.0,Fast & Furious 6,6.7,5282.0,2013,4.93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Thriller, CrimeAction, Thriller, CrimeAction, Thriller, Crime",Sin Datos,Sin Datos
0.0,190824,fr,1.355193,2013-05-06,0.0,97.0,Hôtel Normandy,4.9,14.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,166076,en,7.389122,2013-05-06,2915767.0,75.0,Superman: Unbound,6.6,109.0,2013,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, Action, AdventureAnimation, Action, AdventureAnimation, Action, Adventure",Sin Datos,Sin Datos
0.0,189755,en,0.258788,2013-05-05,0.0,80.0,The Happy House,5.1,7.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
190000000.0,54138,en,15.78129,2013-05-05,467365246.0,132.0,Star Trek Into Darkness,7.4,4479.0,2013,2.46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Adventure, Science FictionAction, Adventure, Science FictionAction, Adventure, Science Fiction",Sin Datos,Sin Datos
0.0,178917,en,0.13879,2013-05-04,0.0,85.0,Best Kept Secret,5.7,3.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
200000.0,201277,en,1.386665,2013-05-04,0.0,94.0,The Last Match,6.5,15.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, DramaRomance, Drama",Sin Datos,Sin Datos
0.0,407799,en,0.011396,2013-05-03,0.0,60.0,The Genius of Marie Curie: The Woman Who Lit up the World,0.0,0.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,188640,hi,0.036201,2013-05-03,0.0,0.0,Shootout at Wadala,6.9,7.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,190868,en,0.065439,2013-05-03,0.0,84.0,Occupy Love,5.0,1.0,2013,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, DramaDocumentary, Drama",Sin Datos,Sin Datos
0.0,168051,en,0.017563,2013-05-03,0.0,93.0,Scatter My Ashes at Bergdorf's,5.8,8.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,189747,en,0.425492,2013-05-03,0.0,80.0,Free the Mind,6.2,3.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,190940,en,1.146057,2013-05-03,0.0,127.0,Bombay Talkies,5.9,19.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,174678,en,3.145229,2013-05-02,0.0,90.0,Mr. Jones,4.6,36.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Horror, Thriller, DramaHorror, Thriller, DramaHorror, Thriller, Drama",Sin Datos,Sin Datos
0.0,185460,en,8.742454,2013-05-02,0.0,80.0,Willow Creek,5.0,116.0,2013,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Adventure, Horror, Mystery, ThrillerAdventure, Horror, Mystery, ThrillerAdventure, Horror, Mystery, ThrillerAdventure, Horror, Mystery, Thriller",Sin Datos,Sin Datos
0.0,163814,en,1.630406,2013-05-02,0.0,90.0,Nearlyweds,4.9,13.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Romance, TV MovieRomance, TV Movie",Sin Datos,Sin Datos
0.0,190945,ml,0.69783,2013-05-02,0.0,145.0,Mumbai Police,7.4,10.0,2013,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Crime, Mystery, ThrillerCrime, Mystery, ThrillerCrime, Mystery, Thriller",Sin Datos,Sin Datos
75000.0,191024,en,1.135016,2013-05-02,0.0,75.0,The Arrested Development Documentary Project,6.2,7.0,2013,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary, ComedyDocumentary, Comedy",Sin Datos,Sin Datos
3100000.0,250608,en,1.139789,2013-05-02,0.0,92.0,Concrete Blondes,5.1,13.0,2013,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Comedy, CrimeAction, Comedy, CrimeAction, Comedy, Crime",Sin Datos,Sin Datos
6000000.0,127373,en,8.535611,2013-05-02,1066471.0,93.0,What Maisie Knew,7.4,149.0,2013,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
800000.0,169758,en,3.40629,2013-05-01,0.0,90.0,The Stranger Within,4.4,25.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, MysteryThriller, Mystery",Sin Datos,Sin Datos
201164.0,165718,ja,0.536549,2013-05-01,0.0,10.0,Kick-heart,5.6,7.0,2013,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Animation, Comedy, RomanceAnimation, Comedy, RomanceAnimation, Comedy, Romance",Sin Datos,Sin Datos
0.0,398830,en,0.011224,2013-05-01,0.0,125.0,La muerte de Jaime Roldós,0.0,0.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
10000000.0,103731,en,7.881579,2013-05-01,21587700.0,130.0,Mud,7.0,1080.0,2013,2.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,187672,fr,0.102061,2013-05-01,0.0,92.0,Mohamed Dubois,4.8,34.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
500000.0,207260,en,0.715155,2013-05-01,0.0,90.0,Wrath of the Crows,4.8,6.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Horror, Mystery, ThrillerHorror, Mystery, ThrillerHorror, Mystery, Thriller",Sin Datos,Sin Datos
0.0,186988,en,2.179796,2013-05-01,0.0,96.0,Honey,6.3,20.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
310000.0,189227,ta,1.217786,2013-05-01,12000000.0,138.0,Soodhu Kavvum,7.0,11.0,2013,38.71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy, ThrillerComedy, Thriller",Sin Datos,Sin Datos
0.0,189019,fr,0.893268,2013-05-01,0.0,83.0,La Fleur de l'âge,6.3,8.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,272892,en,0.125098,2013-04-28,0.0,90.0,In Lieu of Flowers,5.5,2.0,2013,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, Drama, RomanceComedy, Drama, RomanceComedy, Drama, Romance",Sin Datos,Sin Datos
0.0,181454,en,0.395008,2013-04-28,0.0,93.0,The Ghosts in Our Machine,8.0,3.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,191037,en,0.622598,2013-04-28,0.0,88.0,Mr Hockey The Gordie Howe Story,6.0,1.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,191515,en,0.081201,2013-04-28,0.0,83.0,Everybody Street,8.0,2.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,231510,uk,0.479777,2013-04-27,0.0,120.0,Inseparable,5.5,3.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
3500000.0,205724,en,6.381313,2013-04-27,0.0,95.0,Welcome to the Jungle,4.9,135.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,259894,en,0.731394,2013-04-27,0.0,90.0,A Sister's Revenge,3.3,4.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Drama, MysteryThriller, Drama, MysteryThriller, Drama, Mystery",Sin Datos,Sin Datos
112000.0,80327,en,0.774427,2013-04-27,0.0,87.0,I Am I,6.0,1.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,158914,en,4.121282,2013-04-26,0.0,105.0,The Look of Love,5.2,40.0,2013,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, DramaComedy, Drama",Sin Datos,Sin Datos
0.0,188507,en,2.442212,2013-04-26,0.0,93.0,Space Warriors,4.6,12.0,2013,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Science Fiction, Adventure, FamilyScience Fiction, Adventure, FamilyScience Fiction, Adventure, Family",Sin Datos,Sin Datos
0.0,193502,ja,0.433843,2013-04-26,0.0,128.0,Library Wars,5.5,3.0,2013,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, Action, FantasyRomance, Action, FantasyRomance, Action, Fantasy",Sin Datos,Sin Datos
0.0,141015,es,0.133451,2013-04-26,0.0,104.0,Combustion,5.4,38.0,2013,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,Sin Datos,Sin Datos
0.0,180856,en,0.175771,2013-04-26,0.0,108.0,King's Faith,7.0,4.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,157351,en,6.636313,2013-04-26,0.0,96.0,The Truth About Emanuel,6.2,80.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, ThrillerDrama, Thriller",Sin Datos,Sin Datos
0.0,191850,en,1.843184,2013-04-26,0.0,6.0,Room 8,7.8,12.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,97732,en,0.898921,2013-04-26,0.0,90.0,See Girl Run,4.3,15.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Romance,Sin Datos,Sin Datos
0.0,180900,ja,1.787465,2013-04-25,0.0,125.0,Shield of Straw,6.0,35.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Thriller,Sin Datos,Sin Datos
0.0,185738,es,1.572629,2013-04-25,0.0,90.0,Stockholm,6.9,20.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, RomanceDrama, Romance",Sin Datos,Sin Datos
0.0,143142,en,1.043862,2013-04-25,0.0,90.0,Axe Giant - The Wrath of Paul Bunyan,2.8,10.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, HorrorFantasy, Horror",Sin Datos,Sin Datos
35000000.0,87567,en,6.651605,2013-04-25,21819348.0,90.0,The Big Wedding,5.7,421.0,2013,0.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,174334,en,0.920587,2013-04-25,0.0,88.0,The Motivation,6.9,9.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,191421,zh,2.871986,2013-04-25,116000000.0,131.0,So Young,6.1,48.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, DramaRomance, Drama",Sin Datos,Sin Datos
0.0,211085,en,1.076442,2013-04-25,0.0,96.0,Filthy Gorgeous: The Bob Guccione Story,5.8,5.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
5000000.0,207871,en,1.663204,2013-04-25,0.0,101.0,Savannah,5.9,7.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, History, Drama, FamilyRomance, History, Drama, FamilyRomance, History, Drama, FamilyRomance, History, Drama, Family",Sin Datos,Sin Datos
0.0,174675,en,5.871579,2013-04-25,0.0,92.0,The Machine,5.9,336.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Science Fiction, ThrillerScience Fiction, Thriller",Sin Datos,Sin Datos
1300000.0,192558,hi,2.831069,2013-04-25,16000000.0,132.0,Aashiqui 2,6.8,41.0,2013,12.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, RomanceDrama, Romance",Sin Datos,Sin Datos
0.0,213587,ja,0.989639,2013-04-25,0.0,114.0,Leaving on the 15th Spring,6.3,3.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,224204,en,0.048779,2013-04-25,0.0,96.0,Lad: A Yorkshire Story,10.0,1.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,203264,en,1.657911,2013-04-24,0.0,82.0,Percentage,4.2,5.0,2013,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, CrimeAction, Crime",Sin Datos,Sin Datos
0.0,184992,en,2.214654,2013-04-24,0.0,85.0,A Five Star Life,5.5,31.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,157820,fr,8.23984,2013-04-24,0.0,131.0,Mood Indigo,6.0,199.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, FantasyDrama, Fantasy",Sin Datos,Sin Datos
0.0,169934,ja,10.474313,2013-04-24,0.0,88.0,Iron Man: Rise of Technovore,5.2,61.0,2013,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Science Fiction, Animation, ActionScience Fiction, Animation, ActionScience Fiction, Animation, Action",Sin Datos,Sin Datos
0.0,461533,en,0.010588,2013-04-23,0.0,15.0,The Everyday,0.0,0.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,180688,en,3.927043,2013-04-23,0.0,90.0,Deep Dark Canyon,5.0,16.0,2013,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Drama, ThrillerAction, Drama, ThrillerAction, Drama, Thriller",Sin Datos,Sin Datos
0.0,188509,en,0.248837,2013-04-23,0.0,79.0,Elway To Marino,8.3,3.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
83000000.0,165739,en,4.525671,2013-04-23,0.0,88.0,Pawn,5.4,54.0,2013,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Crime, ThrillerCrime, Thriller",Sin Datos,Sin Datos
0.0,186254,en,0.638957,2013-04-23,0.0,110.0,Sirius,6.7,7.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,228426,ja,1.512573,2013-04-23,0.0,101.0,Jellyfish Eyes,6.5,4.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, FantasyComedy, Fantasy",Sin Datos,Sin Datos
0.0,174366,en,1.642017,2013-04-23,0.0,79.0,Bridegroom,7.5,38.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
4000000.0,185497,en,2.241405,2013-04-22,0.0,90.0,Assassins Run,4.0,16.0,2013,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Crime, ThrillerAction, Crime, ThrillerAction, Crime, Thriller",Sin Datos,Sin Datos
0.0,229768,en,1.510944,2013-04-22,0.0,56.0,Living on One Dollar,6.6,36.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,174325,en,1.208847,2013-04-22,0.0,90.0,Moms Mabley: I Got Somethin' to Tell You,6.0,2.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,269200,en,0.223348,2013-04-22,0.0,57.0,Plastic Paradise: The Great Pacific Garbage Patch,6.2,6.0,2013,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,270762,en,0.020752,2013-04-22,0.0,53.0,What a Fuck Am I Doing on This Battlefield,0.0,0.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,174682,en,3.217885,2013-04-21,0.0,92.0,Raze,5.3,57.0,2013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Horror, ThrillerHorror, Thriller",Sin Datos,Sin Datos
0.0,188538,en,11.190606,2013-04-21,0.0,96.0,Remember Sunday,7.0,131.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"TV Movie, Romance, DramaTV Movie, Romance, DramaTV Movie, Romance, Drama",Sin Datos,Sin Datos
0.0,218909,en,0.096496,2013-04-21,0.0,83.0,Summer House,3.0,1.0,2013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,189204,en,5.016949,2013-04-21,0.0,83.0,Lovestruck: The Musical,5.7,53.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Comedy, Fantasy, RomanceComedy, Fantasy, RomanceComedy, Fantasy, Romance",Sin Datos,Sin Datos
0.0,171540,he,4.552786,2013-04-21,33232.0,110.0,Big Bad Wolves,6.5,124.0,2013,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, CrimeComedy, Crime",Sin Datos,Sin Datos
0.0,174326,en,2.401451,2013-04-21,0.0,86.0,A Birder's Guide to Everything,6.5,19.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,174343,en,2.735064,2013-04-20,0.0,90.0,Trust Me,5.5,27.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,169683,ms,1.831639,2013-04-20,0.0,0.0,See You Tomorrow,5.6,28.0,2013,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
